wav_file,label,transcription
Ses03M_impro05a_F012,7,i m very sorry but let s check on this immediately . this is definitely an emergency . it seems 
Ses01M_impro07_M006,1,i don t know . i should ask . yeah i will .
Ses02M_script01_2_F002,0,nobody comes seven hundred miles just to see .
Ses03M_impro03_F041,8,alright . yeah . have a kid . make a beautiful life .
Ses03M_impro08a_F004,7,two two six six .
Ses01F_impro04_M031,7,i don t think i m anyone .
Ses01M_script03_2_M040,0,you . . .you re an evil minded self centered little wench and i never want to see you again .
Ses02M_script01_3_F026,3, cause you mustn t feel that way . because you have a right to everything you have chris . everything you understand that ? me too .
Ses04F_impro01_M009,4,what i need you to do is go to the back of the line 
Ses01F_script03_2_F002,1,presents ? it was only a trivial little brooch .
Ses03F_script02_2_F021,1,oh that moment that was it .
Ses05M_script01_1b_M023,8,i wanted to get this settled first .
Ses02F_impro03_M007,6,that that is the most romantic thing i have ever heard .
Ses02F_impro03_M016,7,uh huh . i mean you know it s spring it ll be 
Ses05F_impro04_M008,7,and no i understand but you ve got to start somewhere . it s better than nothing and that s all you have . you have nothing right now .
Ses01F_impro04_F015,8,i don t like i don t like sending things in the mail . i don t want my information out there .
Ses03M_script01_2_F006,0,no . she s not his girl joe and she knows that .
Ses03F_impro08_M019,4,fine it s been a day . okay ?
Ses05M_impro02_M001,3,i know it s really crappy timing but i don t have a choice .
Ses01M_script03_2_M019,8,that reply has broken my heart .
Ses04F_script02_1_M034,2,out there someplace there s this huge mass of silver fish heading this way . they don t know why . we don t know why . it wasn t a decision . they didn t take a vote .
Ses02M_script01_1_F026,0,trouble is you don t see enough women you never did .
Ses05F_script01_1_M014,4,sit down mom . i want to talk to you .
Ses02F_impro05_M007,7,i think um maybe you can file a claim if you want and turn it in to our main office 
Ses05M_script02_2_M034,1,actually now that you mention it no . i don t .
Ses01F_script03_2_M035,0,amanda listen listen .
Ses03M_script02_2_M045,1,shh . if we re very quiet the fish might come .
Ses02F_impro07_M011,2,wow . that s cool .
Ses05M_impro05_M020,4,i mean some information here would be great . some help . can you like type something in and find out ?
Ses01M_impro02_M010,3, . . .we re all shipping out .
Ses03F_script02_2_F050,1,maybe this is the right place after all .
Ses02F_script01_1_M007,8,i don t know the meaning of it . but i know one thing mom we made a terrible mistake with dad .
Ses03M_script03_1_F009,8,it s true . i mean the whole business it s a very poor joke .
Ses04F_impro07_F065,2, laughter .
Ses02F_impro07_F034,2,i know and i mean the area s not great but like the school makes up for it . it ll be fine . it ll be good .
Ses02F_impro03_F028,2,it s so girly . i don t even know how to like it s so weird but it ll be fun . my mom will love to be like she ll get so into it i m sure .
Ses04M_script03_1_M002,5,it must be them then .
Ses05M_impro07_M034,2,cheap is exactly what i need because i have no money at all .
Ses02M_impro01_M010,0,it s standard ? i mean i don t work at the d .m .v . how am i supposed to know that like i stand in line i get my
Ses03M_impro06_M005,3,no one else would talk to me but he would .
Ses02M_impro06_M010,3,she was garbage 
Ses05M_impro03_F005,1,oh 
Ses04F_script03_2_F011,8,seems so silly to go on and on and on with such a thing .
Ses05F_impro03_F032,1,mm hmm .
Ses05F_script02_1_M002,2,is that no no no is that foam ? i can t even tell although if i if i can t tell it probably isn t it ? right it ll probably be unmistakable but don t you think ? how you doing ?
Ses05M_impro02_M012,3,tell them about me and show them pictures of me and everything like that because they are not going to see me for such a long time . and it s such an important time and i just don t want to miss it .
Ses04M_script02_2_M015,4,i ve been trying to work this backwards but i can t seem to pinpoint the moment when we took a turn for the worse .
Ses02F_script01_1_M009,8,you know that larry s not coming back and i know it . why do we allow him to go on thinking that we believe with him ?
Ses05F_script01_1_M008,3,being dishonest with him . it s the kind of thing that pays off and now it s paying off .
Ses02M_script03_1_M000,5,good god .
Ses01M_script02_1_F017,0,pass what up ? these little fish swim out of the ocean they flop around on the sand then they swim back and then they die .
Ses02F_script03_2_M037,0,turn it off . it s driving me mad .
Ses04F_script01_3_M011,1,i m embarrassing you . i didn t want to tell it to you here . i
Ses05F_impro03_M040,1,exactly .
Ses02F_script02_2_F001,4,it s ridiculous .
Ses01M_script03_2_M024,0,nonsense . they have a bag of venom behind of fangs and they snap .
Ses02M_script02_2_M001,7,what i was saying .
Ses02M_script01_3_F021,3,it wouldn t work this way .
Ses04M_impro06_M006,3,i mean they re you know they re upset . it s like you know they
Ses01M_script02_2_M042,3,i m doing the best i can .
Ses02F_script02_2_M043,1,it s not champagne .
Ses01F_script02_1_M043,1,so what do you think ?
Ses01F_script03_2_F022,0,yes i did quite a lot .
Ses04M_script03_2_F020,4,no just making myself fascinating for you
Ses02M_script01_3_F001,1,it s all right . it s a good thing .
Ses05M_script03_2_M044,0,oh ! marry you again ? i wouldn t marry you again if you came crawling to me on bended knee .
Ses04F_script02_1_M024,4,yeah they do .
Ses04M_impro03_M015,2,barefoot ?
Ses05F_impro02_M019,6,your your mom you want me to move in with your mom ?
Ses02F_impro07_M017,2,right . right . right . oh man then you re going to have to do orientation i guess .
Ses01F_script03_2_M030,0,well then you ll wake up the people downstairs .
Ses02F_script02_2_F039,8,okay . fine so . we re in the wrong spot but we re with the right person .
Ses01F_script03_2_M025,0,i think i am not in the least bit drunk .
Ses04F_script02_2_M015,4,it s just a fish . nothing to get traumatized over .
Ses04F_impro03_F011,2,so pretty .
Ses02F_impro03_F023,1,thank you . thank you so much .
Ses01M_impro05_M007,0,you people have just been tossing me around like a used hanky .
Ses05M_impro03_M011,1,and she s like she feels it you know and she doesn t know what it is . and she you know helps me get out and i won t let go of her hand . and she s like what are you doing ? i and said you saved my life now will you marry me ?
Ses05M_impro04_F035,7,well um is that kinda like the side of you that you let people see when you go into these job interviews ?
Ses03F_script03_2_M035,7,this is no time of the year for tunis .
Ses02F_impro05_F008,8,i need my stuff . it s i need my stuff . i mean uh . . .
Ses02F_impro08_M018,7,all right . so we re confirmed then or do you all right .
Ses02M_script02_2_F038,3,you re the one who probably wishes he was with someone else someone who knew how to enjoy herself and didn t take everything so hard .
Ses04F_script01_3_M031,3,for instance one time it had been raining several days and this kid came to me and gave me his last pair of dry socks .
Ses04F_impro04_F005,0,i m really good at what i do . i just don t know how to make someone else see that .
Ses01M_impro03_F018,7,yeah .
Ses05F_impro04_M032,7,have you ever called them back and asked why you didn t get the job ?
Ses03M_impro07_M002,2,guess who got into u .s .c . ?
Ses02M_impro07_F026,2,yay
Ses05M_impro04_F014,7,right . maybe you have like you know a little bit of an abrasive vibe or something .
Ses01M_script02_1_M040,2,out there there s like this big mass of silver fish they re heading this way . . .
Ses02F_script02_1_F014,4,what are you so excited about ? i mean it s not a moon landing we re talking about here . it s fish . it s a fish nobody even eats .
Ses04F_impro02_F008,4,look we both knew what this meant when i signed on
Ses04M_impro08_F021,6,so you re just going to take care of this for me ?
Ses05M_impro05_F001,7,how long ago was that ?
Ses05F_script03_1_M020,2,no so is everyone else in the long run . let s be superficial and pity the poor philosophers . let s blow trumpets and squeakers and 
Ses04F_impro04_M017,7, cause if you ve been looking you ve been applying for jobs for three years . and 
Ses01M_script03_1_M022,1,ahh . . .who knows .
Ses04F_impro07_M000,7,hey what s up ?
Ses03F_script02_2_M036,8,no i know . but i know i don t make you happy .
Ses05F_impro04_M017,7,well you know i m not going to let you starve .
Ses02M_script03_1_M029,1,that was a rouser wasn t it ?
Ses01F_impro03_F002,1,yeah . in the old town part .
Ses01M_script03_2_F028,0,on the contrary a child two could get violently drunk on only one glass of brandy .
Ses05F_impro03_F046,1,i have to think about moving now . we re going to move in together
Ses03F_script03_2_M007,0,what about me ?
Ses04F_script01_3_F021,8,you ve got to tell me .
Ses03M_script03_2_M003,0,you went out of your way to torture me over peter burden .
Ses04F_impro03_M044,8,you know that i ve never i i have a long run of bad relationships but you know i mean you got to work through it . it s fine .
Ses02F_script01_3_M015,8,give me a kiss anne . give me a 
Ses03M_impro03_F034,8,yeah that s it . she s hot and you are getting married .
Ses03M_script01_3_F014,1,look i almost got married two years ago .
Ses03F_impro07_F033,8,no i don t . i m not like that .
Ses01M_script03_2_F019,8,don t be stupid shut up .
Ses04M_impro06_M019,3,just you know some thing some genie . i need to find a genie bottle .
Ses03M_script01_1_M031,7,and then we ll thrash it out with dad right ? mom don t avoid me .
Ses05F_impro03_F047,1,i think it s a good idea to live together before you get married .
Ses01F_script01_1_F037,0,you have a business here . what the hell is this ?
Ses03M_script03_2_M045,0,shut up . shut up . i would i would never marry you again if you came crawling back to me on your hands and knees because you re an evil minded little vampire and i hope to god i never see you again .
Ses01M_impro06_M010,3,just like it .
Ses01F_script01_3_F005,7,and then you . you ve been kind of . . .
Ses02F_script02_2_M001,7,what i was saying .
Ses01M_impro06_M024,3,you know it s like affecting a lot of people it s not just me you know ?
Ses05M_impro02_M012,3,tell them about me and show them pictures of me and everything like that because they are not going to see me for such a long time . and it s such an important time and i just don t want to miss it .
Ses04M_impro06_M007,3,feel the same way everybody else does .
Ses03F_script02_1_M000,2,hey what time is it ? they re supposed to run around midnight right ? god this is great isn t it ?
Ses03M_impro02_F029,3,far away and he won t be here .
Ses05M_script02_2_F018,3,no .
Ses03F_script01_3_M021,1,give me 
Ses02F_script03_1_F010,1,yes meaning just that .
Ses05M_script03_2_M019,8,yes it is .
Ses04F_script01_3_F007,8,i knew they would your mother anyway .
Ses04F_script01_3_M019,1,i kissed annie . how long how long i ve been waiting to kiss you .
Ses02M_script02_1_M040,2,it s single mindedness with no mind it s urgency that s pure urge they don t know what drives them . they don t ask it a name or ask it a question 
Ses01F_script02_2_M041,4,i don t know it seemed like such a good spot to me .
Ses02F_impro06_M015,7,but it s okay because now you know you ll just go on with your life and 
Ses01F_impro05_M015,7,no no . this is real .
Ses04M_impro03_F019,2,it s fantastic . i congratulations . it s amazing .
Ses01F_script03_2_M023,0,did you see much of peter burden after our divorce ?
Ses04F_script02_2_F039,4,for heaven s sake whatever i m doing i d rather be doing it with you .
Ses05F_script02_2_F027,3,but this isn t anything like i thought it would be .
Ses04F_script02_2_F014,0,and the fish won t show up .
Ses04M_impro02_F009,3,you won t even know your child when you come back . this isn t there someone you could talk to ?
Ses04M_script03_1_F023,2,oh charles that was his name charles . oh he did wriggle so beautifully .
Ses04M_impro08_M021,7,sure .
Ses01M_impro05_F019,7,i m really sorry to tell you this but . . .
Ses04M_script01_1_M042,4,i know that . just you help me stay here .
Ses04F_impro05_M004,8,i understand that ma am .
Ses04F_impro02_F019,4,i know i m leaving you here with all the responsibility but at least you get to be with her .
Ses04F_impro03_F031,8,maybe
Ses04F_impro04_F031,0,i thought i was pretty clear about what the problem was .
Ses02M_script01_1_F034,0,what about the business ? what is this ?
Ses04F_impro02_M006,4,i ll believe it but i ll believe it but it i don t know that that s going to happen .
Ses04F_impro03_M038,2,just ecstatic . i can t believe you re my best friend
Ses02M_impro07_F009,2,yeah totally .
Ses05F_impro04_F012,4,no i don t i don t want to accept that . i think that s bullshit .
Ses01M_script01_1_M026,4,so what ? i m just i m not fast with women .
Ses01M_script01_1_M033,8,i ll do it .
Ses04F_script02_2_M027,4,what ? what do you want a divorce ?
Ses02F_script02_2_M031,3,no carla i m just like you . i thought it was gonna be all peaches and roses and sand in our toes and wind in our hair and the fish will always come and the bills will pay themselves and we ll have three fat rosy kids and ha ha baby the joke s on us
Ses03F_script01_2_F000,0,why did you invite her here ?
Ses01M_impro05_F020,7,it s not . i can offer you fifty dollars and a reimbursement gift cards for our airline . . .
Ses02F_script03_1_F009,1,it s true . the whole business is a very poor joke .
Ses03F_script01_3_F014,1,i ve been ready for a long long time .
Ses02F_script03_2_F020,0,adders don t snap they sting .
Ses03M_impro06_F013,3,just things happen in life and you just . . .there s just no explanation you know ? we just don t . . .
Ses01M_impro07_F022,2,who do you play ? like do are you like . . . nationally ranked ?
Ses03M_script01_1_F005,3,he cried hard ?
Ses02M_impro05_F023,7,well it s it s just sort of help with the fact uh that you lost some of your possessions and we rather do that than 
Ses04F_script02_2_F035,8,but this isn t anything like i thought anything would be like .
Ses04F_script01_1_F012,0,you can t say that to him .
Ses02F_script01_2_F000,8,why did he invite her here ?
Ses04F_script02_2_F027,4,no . no .
Ses02M_script02_2_M045,1,shh if we re very quiet the fish might come .
Ses02F_script02_1_M002,2,i would have liked to have gone a little further up the coast to get away from the lights and the people but i was afraid we d miss it .
Ses03F_script02_1_M039,2,you know they didn t ask it a question . they didn t they didn t take a vote . they didn t have an invitation or a map they just started swimming as one .
Ses02F_script01_2_F013,0,but why did that happen the very night she came here ? she sleeps in his room and his memorial breaks to pieces . just look . look at it .
Ses04F_script03_2_M038,8,turn it off .
Ses05F_impro03_M036,2,you . . i can t believe it . i m so happy for you . this is exactly what you wanted . it s your dream come true .
Ses01M_impro05_M012,8,it s a tiny little bag .
Ses01M_impro06_F001,7,what s happened ?
Ses03F_impro02_M016,3,you can t leave your daughter alone like this .
Ses04M_script02_2_M017,4,uh okay . so i m putting on my jacket putting out the animals 
Ses02F_script01_1_F017,3,i ve got an idea but what s the story ?
Ses05F_script01_1_M016,3,you know why i asked annie here don t you ?
Ses04M_script02_2_F028,0,oh right sure . this is standing on the beach . this is waiting . this is fighting .
Ses04M_impro08_F025,6,really ?
Ses04M_impro03_F011,2,are you going to get married like on the beach barefoot or like fancier ? like in a church .
Ses01M_script02_1_M045,2,it s like urgency that s pure urge you know . it s single mindedness with no mind .
Ses05M_impro01_M010,8,this is ridiculous . i ve been here for forty five minutes . just standing in this one line . i took fifteen minutes to fill out that form .
Ses03M_script01_1_F043,0,i mean what the hell have we worked for then ? i mean it s all for you chris . the whole shooting match is for you .
Ses01M_script03_1_M014,3,darling don t say that .
Ses04F_impro07_M079,7,i hate to break this to you but you meet people by being cool so 
Ses04M_impro06_F006,3,i know . it never is .
Ses05M_script03_2_M024,7,so did you see much of peter burden after the divorce ?
Ses04M_impro05_M010,0,i don t but the thing is i don t care about your policy .
Ses05M_impro04_F004,7,right .
Ses03F_impro04_F011,6,really ?
Ses03M_impro07_M003,2,me . yeah i did .
Ses02F_impro07_F026,2,i know i get to be one of those now i ll like walk around and be like a u .s .c . . you know what i mean .
Ses04F_impro02_F023,3,i want you to be okay with it as much as you can be . i mean it s not a great situation but we don t have an option here .
Ses03M_script02_2_F048,1,i am sorry augie .
Ses04F_impro01_F020,8,yeah . you have to be here all day .
Ses04M_impro05_M028,4,but if i could just speak directly if i could just speak directly to your to your superior person
Ses03M_impro01_M020,4,and i ll tell her how you ve been behaving .
Ses05M_script02_1_F002,8,you mean our flashlight ?
Ses02M_script02_2_F043,8,no . no . i think you might be right . i think this may be the spot after all .
Ses05M_impro08_M028,1,all right . bye bye .
Ses03F_script03_2_F040,0,this is the end . do you hear ? the end . now and forever .
Ses02M_script03_1_M003,5,we re all right darling aren t we whatever happens ?
Ses03M_impro05a_F023,7,okay . we can get it here in about seven to ten business days .
Ses03M_script01_2_M002,4,uh uh what do you mean ? they grew up next to each other their entire lives . why shouldn t he want to see her ?
Ses04F_script02_2_M025,4,well what ? want me to breath in your ear ?
Ses01M_impro03_M011,2,oh good . laughter 
Ses03M_impro01_M004,0,what are you talking about ? it says fill out that part .
Ses03M_script01_1_M013,8,we got to say it to him .
Ses02F_script01_2_M012,4,calm yourself .
Ses02F_script01_2_M018,0,what have i got to hide ? what the hell is the matter with you kate ?
Ses03M_script01_3_M013,8,this yard and this chair . i don t want to win you from anything i want you to be ready for me .
Ses02F_script03_2_M020,8,ah it s a pity you didn t have any more brandy . it might have made you a little less disagreeable .
Ses03M_script01_1_F007,4,starting to dream about him again . he s walking around at night again .
Ses05F_script03_2_F022,7,yes i did quite a bit .
Ses03F_script01_2_M002,8,what do you mean ? they lived next door to each other their entire lives . why shouldn t he want to see her ? hey don t look at me like that . i don t know anymore than you do .
Ses03F_script01_3_M011,1,annie i love you .
Ses04F_script02_2_F031,0,no .
Ses05F_script03_2_F018,0,um it doesn t seem to have worked such wonders with you .
Ses05F_impro03_F039,1,sorry .
Ses01F_script02_2_M039,6,yeah ?
Ses04F_script01_1_F029,0,i don t see why it has to be annie .
Ses04F_script01_3_M011,1,i m embarrassing you . i didn t want to tell it to you here . i
Ses01F_script01_1_M022,4,to hell with that .
Ses03F_impro07_F017,1,yeah . it s really cool .
Ses05M_impro08_F021,6,wow . that would be amazing . really ?
Ses05F_script02_2_F038,8,or not .
Ses05F_script02_2_F017,3,i rather not remember some things . i rather not hope for some things .
Ses04M_impro02_F023,4,if you really cared so much you d find a way out .
Ses01F_impro05_F028,0,okay . i ll do that .
Ses05F_impro01_M017,4,i m not saying that you re stupid ma am . i think you just said that you were stupid .
Ses05F_script03_2_M016,0,oh that reply has broken my heart .
Ses03M_script02_2_F003,0,yeah . everyone else was sold the same thing . i mean look it keeps us excited it keeps us coming back for more and you know keeps us thinking life s going to start any minute now .
Ses04M_impro05_M011,0,you understand ?
Ses03M_impro06_F012,3,i know .
Ses01M_script02_2_F013,0,because they never do . do they have they ever ?
Ses04F_script03_2_M023,8,they snap .
Ses01M_impro05_F035,4,you know i don t need to take this sort of abuse .
Ses02M_impro07_F025,2,well there are all kinds of awesome secrets so you ll really enjoy it . it s really great . i m so glad .
Ses02F_script02_1_F021,7,about what ?
Ses03F_script02_2_F015,4,for god s sake augie this is not about fish .
Ses01M_script02_2_F025,3,no .
Ses01M_script01_1_M012,4,i got to .
Ses02F_script03_1_M020,2,no . no it isn t . death is very laughable . such a cunning little mystery . all done with mirrors .
Ses01M_impro07_F034,1,just watch in five years you ll be like on the force . you carry around donuts in your back pocket . . . laughter 
Ses04M_impro06_M012,3,i mean it s just not fair . like i don t know . why people 
Ses02M_script01_2_F004,8,it s got that all about it .
Ses01M_script02_2_F014,0,twice is every year we ve tried that s ever .
Ses04F_impro03_F014,2,okey well well you know what ? i was hoping that you would help
Ses05M_script02_1_M010,2,do you want my jacket ?
Ses02M_script02_2_F029,4,this ? what what is this ? this isn t even anything .
Ses01F_script01_3_F005,7,and then you . you ve been kind of . . .
Ses03F_script02_2_F023,1,dancing barefoot in the sand . drinking out of a bottle of champagne .
Ses02F_script03_2_F017,4,no it isn t .
Ses01M_script01_3_M041,3,i want you to know annie .
Ses03M_impro06_M025,3,he was studying to be a doctor .
Ses01M_script02_1_F023,0,we didn t see them the year before either .
Ses03M_script02_2_F018,3,we thought i was pregnant .
Ses03M_impro06_M023,3,it s so fucked up .
Ses01F_impro07_F002,2,i m really excited . yeah . i don t know how i m going to pay for anything but . . . i also yeah . loans too yeah . i applied though for a bunch of grants and scholarships so i m still waiting to hear on that .
Ses04F_impro07_F012,2,and a taser . excellent . just make sure it s a big knife .
Ses03M_script02_2_F045,8,well at least we won t need glasses .
Ses03M_script02_1_F011,8,not particularly .
Ses05M_impro03_M020,2,of course . we ll go out to dinner later this week .
Ses03F_script03_2_F004,7,just a little perhaps but it was nothing serious .
Ses03F_impro08_M008,0,what ? it s my phone . you can t even call me on it . i don t have another phone .
Ses01F_script01_1_F002,6,how could he see it ? i was the first one up he was still in bed .
Ses02M_impro05_F030,8,fine .
Ses04M_script01_3_M026,3,just about all .
Ses04M_impro07_M013,1,so and like the geology just is awesome . it rocks no pun intended . laughter 
Ses04M_impro07_M031,8,do they even have any golf matches ? i don t even know .
Ses03F_script02_2_F045,1,you can see right over the water .
Ses03F_impro01_M002,7,you didn t fill this out right . all right . it says that you have to fill out the back sheet of this but you filled out the yellow sheet of it .
Ses05M_script03_1_F000,5,do you think it s them ?
Ses01F_script03_1_M001,5,i wonder .
Ses01F_script02_2_F013,4,you don t understand anything i am saying .
Ses02F_impro02_F008,3,i know but she needs to be safe more . she needs to be around kids her age own age . she needs to be able to play on the streets and 
Ses03F_impro03_F004,2,at the end of the performance you know like we re all clapping and stuff . and all of a sudden i look over and
Ses05M_impro06_F009,3,yeah . i understand . i think it s really healthy to grieve .
Ses05F_script01_1_M003,3,i don t know . but when it cracked he ran back into the house and start to cry in the kitchen .
Ses02M_script03_1_F016,5,well what happens if one of us dies does the one that s left still laugh ?
Ses05F_script01_3_M012,8,why didn t you ?
Ses05M_script02_1_M030,2,somewhere out there is a giant mass of silver fish all swimming in this direction . they don t know why they re doing it . we don t know why they re doing it . they didn t it wasn t a decision . no one took a vote . nobody sent them an invitation or a map or anything like that . it was just some internal time release fire cracker that went off . and all as one they turned around and formed this giant line as long as the california coastline and they just started swimming . they are swimming right now at this very moment . and and 
Ses02F_script03_2_M030,0,we could get a good debate going about this don t you think ? intemperate tots .
Ses05F_script03_2_F003,7,you worked the whole thing up in your jealous imagination .
Ses04M_script02_1_M030,2,just some little instinctual time release firecracker went off in their little bodies and all as one they turned and formed a line as long as the california coast and started swimming .
Ses03M_script01_3_M018,1,give me a kiss ann just give me . . .
Ses03M_script01_3_M030,3,takes a little while to toss that off cause they weren t just men .
Ses01M_script03_2_F038,0,listen oh i m sick and tired of listening to you you damn sadistic bully .
Ses03M_impro03_F010,2, laughter so nasty . no you . . . dirty me ?
Ses04F_script01_3_M023,3,no nothing like that .
Ses04M_impro06_F014,3,i agree . if i knew how to make that happen i would certainly help you .
Ses05M_impro07_F041,2,wow are you so excited ?
Ses05M_script03_2_F018,0,no it it is not be quiet .
Ses04M_script03_1_F020,8,elliot worms don t pop .
Ses03M_script02_1_M020,4,that s my point too . . .no . no . that s not my point . my point is what s the point if we come down here if we just turn around and leave ?
Ses04M_script03_1_F001,5,nobody knows we re here except freda and she wouldn t ring up .
Ses02M_impro03_M031,1,hah .
Ses04F_impro04_F024,4,buck o . that s really helpful . just keep chugging along . the little engine that could .
Ses04M_impro01_F013,4,look i m having a really bad day . i m off in twenty minutes and i just really don t need this right now okay .
Ses02M_script03_1_M019,2,no no it isn t death is very laughable such a cunning little mystery all done with mirrors .
Ses04M_impro02_M000,3,it s only going to be a year .
Ses04M_script02_1_M003,2,how you doing ? oh no you know what i did ? i forgot to bring my flashlight . how could i be so stupid ? i should have brought my flashlight .
Ses05M_impro02_M021,3,i just want to be honest with you . i don t want you to .
Ses01M_script03_2_M022,0,you know it s a pity you didn t have any more brandy . it would have made you just a little less disagreeable .
Ses03F_script01_3_F033,3,because you can t feel that way never again chris . you hear me ? never . i mean the money and me too .
Ses01M_script01_1_F009,8,it s getting to be just like after he died . what is the meaning of that ?
Ses01M_impro07_F030,8,oh really ?
Ses03F_impro07_F012,1,and so i mean i got in .
Ses04M_impro04_M016,4,yeah exactly .
Ses04M_impro01_M006,4,are you telling me you don t have a stack of them behind the desk ?
Ses02F_script02_1_M025,2,yeah but that moment on the beach is the highlight of their little lives . all that flopping is laying eggs or what do you spawning or mating . i mean 
Ses03F_script03_2_M020,0,yes it is .
Ses03F_impro03_F013,2,i don t know it just like took me took me by surprise .
Ses04F_impro05_M016,4,it s part of the small it s part of the agreement when you re purchasing an airline ticket there s when you 
Ses03F_script03_2_F042,0,yes i am . let go of me . i hate you and i loath you . god i can t believe i just finally realized how you are . i am never marry you . never . never never never . i would rather die in torment .
Ses02M_impro06_M008,3,it s just that i don t know it s sort it s sort of a weird thing you know
Ses05M_script01_2_F013,8,believe with me joe . i can t stand alone .
Ses01M_impro06_F009,7,well i m confused . he was sick or it was an accident ?
Ses05F_script03_1_M028,2,the worst one was in cannes when your curling irons burnt a hole in my new dressing gown .
Ses01F_script03_1_F005,1, laughter that sent shivers up my spine .
Ses02M_impro06_M001,3,yeah i mean you know it was a 
Ses01F_script03_1_M009,1,with perfect poise .
Ses02M_script03_2_M047,0,i wouldn t marry you again if you came to me on your bended knees . you re a evil minded little vampire . i hope to god i never see you again as long as i live .
Ses03F_script01_3_M009,1,i i guess that s why i asked you to come .
Ses04F_impro01_F018,8,i i i m testing your patience ?
Ses01M_script03_2_F037,0,stop it . no . go away .
Ses05M_impro07_M012,8,we re gonna hang out right ?
Ses04F_impro05_F000,4,you guys lost my bag .
Ses04F_script03_1_F007,2,certainly i shall probably do a court curtsy .
Ses05M_impro07_M018,2,i just want to be really close to things you know . i know it s not exactly the best neighborhood in the entire world . but uh 
Ses01F_impro01_F011,4,yes but my wallet was stolen i don t have anything . i don t have any credit cards i don t have my id . don t you have things on file here ?
Ses05M_script03_1_M016,2,certainly you must . we are figures of fun all right .
Ses04F_script01_1_F030,0,well that s a good answer but it don t answer anything . you haven t seen her since you went to war . it s been five years .
Ses01F_script03_2_M019,7,yes it is .
Ses01M_impro07_F000,7,yeah .
Ses04F_impro07_F070,2,what have you heard about the greek system ?
Ses01M_script01_2_F001,0,it s been three and a half years . why all of a sudden ?
Ses05M_script02_1_M001,2,what s that ? is that wait is that foam ? i can t even tell . oh actually i guess if i can t tell then it probably isn t it is it ? it will probably be unmistakable don t you think ?
Ses04F_impro03_F004,2,i know . i m so 
Ses01M_impro06_F019,7,it leaves a hole for you too in your plans together .
Ses02F_script01_2_F017,4,just just don t stop believing .
Ses01F_impro03_F024,1,well so now we re married . we have cat children .
Ses03M_impro03_F030,6,okay . i haven t seen you in about two and a half years and i come back and you re getting engaged to somebody you only knew for
Ses04M_impro02_F009,3,you won t even know your child when you come back . this isn t there someone you could talk to ?
Ses02F_script01_2_F017,4,just just don t stop believing .
Ses03M_impro08b_M005,7,um well it s probably easy . can you any more symptoms either you re not receiving calls ok you re not receiving calls not getting calls .
Ses04M_impro01_F017,4,i m sorry but i can t do that .
Ses03M_impro05b_M015,0,of course i had my name tags on the luggage .
Ses05M_script02_1_F000,3,fine .
Ses05M_impro03_M003,2,oh my god it was just last weekend .
Ses04M_impro03_F003,2, laughter well you paint a romantic picture .
Ses01M_impro02_F007,4,that s not fair .
Ses02M_impro03_M005,2,yes she said yes . laughter i know
Ses02M_script01_1_F027,0,i just don t see why it has to be annie .
Ses04M_impro07_F027,2,wow you are a winner and a half . laughter 
Ses03M_impro08a_F031,4,i work out of my home as a realtor and because i don t have a land line i need a phone and because of now i don t have one i don t know what to do . and you re not helping me at all .
Ses02M_script03_1_M021,2,let s be superficial and pity the poor philosophers let s blow our trumpets and squeakers and enjoy the party as much as we can . like quite idiotic very small school children . let s savor the delight of the moment .
Ses03M_script02_2_F033,0,cause everything isn t anything like i thought it would be .
Ses05F_impro03_M037,2,the exact right guy i fully approve . he s a wonderful guy . we have a great time . he can drink . that s awesome .
Ses05M_script02_2_F009,0,twice is every time we ve tried that s ever
Ses04M_impro05_M025,4,look can i just can i speak to your manager please ? cause i i really i don t um i mean i just don t want to deal with i know that i mean i know this isn t your fault 
Ses05M_impro07_F039,1,good for you .
Ses04F_script03_2_M044,0,shut up . shut up . i wouldn t marry you again if you came crawling to me on your bended knees .
Ses02M_script03_2_M041,0,very amusing indeed .
Ses04F_script01_1_F014,0,to you it is and to me but not to him . you can talk yourself blue in the face but there s no body and no grave so where are you ?
Ses05F_script01_1_M030,4,i can t help it . i know her best . i was brought up next door to here the easiest when i think of somebody for my wife i think of annie . do you want a diagram ?
Ses05F_impro06_F012,3,i feel really bad for his family you know .
Ses01M_script02_2_M045,3,yeah ?
Ses01F_impro03_M006,7,he turned to you and was like . . .
Ses01M_script01_3_M001,1,you re not sorry you came ?
Ses01M_script01_3_F024,3,how many ?
Ses03F_impro05_F005,0,wait sir . you re you re completely not what do you mean stole it ? how can they just steal it from an airplane ? it was up in the air ?
Ses01F_script02_2_F040,3,you re the one who probably wishes he was with somebody else . somebody who doesn t take things so seriously who could enjoy herself .
Ses02F_impro01_M000,7,hi .
Ses03F_impro08_F017,4,no no we re not taking anything from you sir . this is this is unbeknownst to us . the problem had just happened .
Ses02F_impro08_F018,7,oh yeah absolutely . um would you like window seats or aisles ?
Ses02F_impro07_F032,2,that s going to be a lot of work .
Ses04M_impro03_M030,1,yeah . well maybe maybe you re right . maybe there s something to that .
Ses05F_script02_1_M008,8,well i hope the moon stays out . well i wonder do they always wander during a full moon ? i can t remember wasn t it full last year ? do you remember ?
Ses01M_impro03_F001,6, breathing 
Ses04M_impro05_F009,7,that s our policy sir .
Ses03M_impro07_M012,8,i i came home and my mom was like joe uh 
