wav_file,label,transcription
Ses01M_impro01_M016,4,okay . breathing 
Ses03F_impro04_F017,4,yeah . i mean i get a call back and stuff but 
Ses02M_impro05_M027,4,because this is ridiculous ?
Ses04F_script01_3_F008,8,from her point of view why else would i come ?
Ses04M_script01_3_M030,3,and i got this idea watching them go down everything was being destroyed see ? but to me it seemed there was one new thing that was made 
Ses02M_script03_2_F032,8,they re away in tunis .
Ses01M_script02_1_F009,1,i wonder if they can hear me talk
Ses05M_script01_3_M042,1,annie i am going to make you a fortune .
Ses05M_script03_1_M033,2,we were very much younger then .
Ses02F_script03_2_F035,0,very well if you insist on being boorish and idiotic .
Ses04M_impro05_M029,4,then that would be helpful to me because i just feel like if you don t think you have the power to write three checks but you actually do . see ?
Ses05M_impro03_M020,2,of course . we ll go out to dinner later this week .
Ses01F_script01_1_F001,8,maybe we should tell him before he sees it .
Ses03F_script01_3_M006,1,oh look um well the thing is i was planning on planning on sort of sneaking up on you over a week or so and they they take it for granted we re all set .
Ses01F_script02_2_F025,4,no no . nothing .
Ses05F_script01_2_F005,4,what s going on here joe ?
Ses02F_impro05_M010,7,by checking your bags you you you know admit to the liability that s that s at risk 
Ses04F_script01_2_F004,8,it s got that about it .
Ses02F_script03_2_M026,8,oh must have had a riotous time . no restraint at all . very enjoyable and never had much anyhow .
Ses03M_impro07_F021,8,yeah . did you . . .i mean do send in like how long after you send in your application did you hear ?
Ses02M_script02_1_M008,4,who s is it ?
Ses04F_impro07_F047,2,i know .
Ses05M_script03_1_F015,7,well will we always bicker and fight ?
Ses05M_script02_2_M005,7,uh carla can i ask you a question ? no don t get upset but are you having your period ?
Ses05F_impro02_M025,3,it s not fair .
Ses01M_impro05_M023,0,yeah it s really unfortunate you know why because i m going to get fired if i don t get that . so i need to have that back .
Ses01M_script01_1_M016,8,you know .
Ses03F_impro06_F025,3,just seems so unfair is the way it is .
Ses05M_script02_2_F016,3,i would rather not remember some things . i d rather not hope for something .
Ses04F_script02_2_M015,4,it s just a fish . nothing to get traumatized over .
Ses05F_impro04_F029,4,i don t know .
Ses05M_script03_2_M006,8,what of it ?
Ses01M_impro03_F008,2,you were at a party ? and she s like hey . you seem unattached she s like .
Ses03M_impro03_F012,1,she actually asked if it was real ? i would ve probably asked the same thing considering you were in chuck e . cheese .
Ses05M_impro07_M036,2,loans scholarships i ve got a lot of scholarships yeah yeah . i m i m half native american so i get all those scholarships too . yeah .
Ses05M_script01_3_F024,3,do you still feel like that ?
Ses01F_script03_1_F019,8,i think you are talking nonsense .
Ses04F_script02_2_M040,3,maybe if you were with somebody else too .
Ses01M_script03_2_F008,8,if you hadn t been so suspicious and nosey you d never known a thing about it .
Ses01M_script01_1_M010,4,i just why shouldn t he walk the nights waiting for him huh ? do we contradict him do we say we don t have any hope any more that he s not coming back ?
Ses01F_script01_1_M006,8,being dishonest with him you know . this kind of thing always pays off and it s paying off .
Ses02F_script02_2_M022,7,you want me to go get some champagne ?
Ses01F_script01_1_M021,4,i don t know why it is but every time i reach out for something i have to pull back because i am afraid other people will suffer . my whole bloody life time after time .
Ses05F_impro07_F006,1,uh i don t know .
Ses02F_script01_3_M014,8,anne why didn t you let me know ?
Ses04F_impro07_F050,2,while i m in school . it ll be good .
Ses05F_impro03_F019,8,i don t know . i guess next summer .
Ses05F_script01_2_F017,0,i can t help it !
Ses03M_script02_1_F013,4,pass up what ? these fish swim up to shore on the beach and then they flop around a little they swim away and then they die .
Ses05F_impro08_M027,7,three two three
Ses05F_script01_3_F017,1,like larry s brother . do it like you chris . chris what s the matter ?
Ses03M_script03_1_M010,8,oh darling . don t say that .
Ses03M_script03_1_M017,8,who knows ?
Ses02M_impro05_F017,7,we have very tight security but we uh there are times when we just can t uh make sure there aren t absolutely no human error you know
Ses02F_script03_2_M036,0,i ll do no such thing .
Ses01F_impro01_M000,4,do you have your forms ?
Ses01F_script03_1_F012,2,who s they ?
Ses03F_impro01_M002,7,you didn t fill this out right . all right . it says that you have to fill out the back sheet of this but you filled out the yellow sheet of it .
Ses03M_impro06_M016,3,and just going to the funeral it s 
Ses04M_impro05_M026,0,but i need to speak to somebody who can make the three check thing happen .
Ses02M_impro08_M020,7,uh ha i mean usually sites are pretty well protected but sometimes i mean information gets out so
Ses02F_impro03_M010,1,no . i m just as happy as you are . this is 
Ses02F_impro03_M015,7,okay . you know you know where ? or 
Ses03F_script01_3_F010,8,yeah they would . especially your mom .
Ses01M_script02_2_F046,3,augie i m sorry .
Ses02M_impro05_M012,8,on another 
Ses04F_script01_3_F019,8,no . what is it chris your mother ?
Ses01M_script03_2_M013,7,oh you know no particular reason besides they are very small glasses .
Ses03F_impro04_M019,7,close to thirty . oof it s going to be tough .
Ses02M_script03_2_M044,0,you re not .
Ses05F_impro04_M031,7,do they seem to like you ? i mean can you get any read from them ?
Ses05M_script01_1_F029,4,no . i don t want a look your father thinks he s coming back chris . you marry that girl and you re pronouncing him dead . now what s going to happen to your father do you know ? because i don t .
Ses01M_impro07_F034,1,just watch in five years you ll be like on the force . you carry around donuts in your back pocket . . . laughter 
Ses03M_impro05b_F022,7,uh no i m not .
Ses02F_script01_1_M024,4,i don t know why but every time i reach out for something that i want i have to pull back cause someone else will suffer . my whole bloody life . time after time after time .
Ses02M_script03_1_F017,8,well that s serious enough isn t it ?
Ses04M_script02_1_M008,2,i wonder do they always run during a full moon ? i can t remember if it was full last year . remember ?
Ses05F_impro04_M020,7,it s the way it seems to me . you started complaining about not being able to find a job the first day you went out and didn t find a job . and i m not saying like and not trying to you know put you down or anything it s just that 
Ses03F_impro03_M008,8,uh huh . oh 
Ses04M_impro04_M012,4, i mean i don t understand . it s like i mean i feel like i m qualified enough . i just don t understand . like i mean it s just like a matter of circumstance but it s been three years you know three years .
Ses04M_impro03_F016,2,big and shiny . you re such a guy . laughter 
Ses01M_script01_1_M021,0,she is not larry s girl .
Ses01M_script03_2_M012,7,i ll have a little i think .
Ses03M_impro05b_M023,0,wow . this has never happened before . i ve not lost 
Ses01F_script01_3_F020,1,i will never forgive you . all i d done was sit around wondering if i was crazy waiting so long wondering if you were thinking about me .
Ses05M_impro03_F012,1,oh right . sure laughter 
Ses04M_impro08_F027,7,i ll
Ses05F_impro07_M025,2,i know exactly how you feel about that . i think you feel really excited about it . i know you are . i can tell . i know you .
Ses04M_impro03_M026,1,she s okay with it .
Ses03F_impro07_M021,7,i got into film school at the art academy .
Ses03M_script02_2_F014,4,god you don t understand anything .
Ses03F_impro06_F003,3,it s weird cause it s like you expected it to happen and eventually 
Ses03M_script01_3_M045,1,annie i m going to make a fortune for you .
Ses01M_impro07_M020,7,yeah well i doubt garbage ping pong garbage 
Ses01F_impro06_F000,8,it s okay .
Ses03M_script03_2_F027,8,yes i did . quite a lot .
Ses02M_impro02_M013,3,there s people that thought it was the right thing to do so now we have to we have to do what we have to do for our country
Ses05F_impro03_F009,2,yeah .
Ses04M_script03_1_M028,7,line ?
Ses05M_script02_2_M007,4,it s not that complicated . we come down here the grunions arrive they do their little fish thing . we say ooh awe look at the little fish . and then they go home and we go home .
Ses04F_impro07_M067,7,but that ll fit you because you re a dork .
Ses03M_impro03_F026,1,sure ? who says sure ? you say yes . . .i don t like 
Ses04F_script02_1_M003,8,although if you can t tell it probably isn t them . it will probably be unmistakable . don t you think ? how you doing ?
Ses05F_impro05_M053,7,you have a wonderful day .
Ses05F_impro06_F027,3, breathing 
Ses03F_script02_2_F046,8,god big old white moon .
Ses04M_impro01_M021,4,why are you being such a bitch ?
Ses01M_script03_2_F015,0,don t be stupid what ?
Ses03M_impro03_F027,1,how long have you guys been going out ?
Ses03M_impro01_F018,4,sir ? i m going to ask you one more time and then i m going to call my supervisor
Ses04F_impro04_F027,4,i ll get it . i just need a job . i don t care what it is .
Ses02M_script03_2_M040,0,amanda listen . listen .
Ses02F_script01_3_F021,3,you ve gotta tell me .
Ses02M_impro05_F020,7,all right we ve already checked back here for your baggage
Ses05F_impro07_F037,2,yeah .
Ses03F_script02_2_F020,1,and you whispered so intimately in my ear so i could feel your words .
Ses05F_impro05_F011,4,no it didn t turn up at the baggage claim .
Ses01M_impro04_M017,4,i have a short fuse ?
Ses02M_impro04_F001,7,you ve been doing a lot of work for it right ?
Ses05F_impro07_M017,2,that ll be great . that ll be great .
Ses03M_impro08a_F014,0,i want to talk to a supervisor
Ses05F_script01_2_F001,7,she s been in new york three and a half years . why all of the sudden ?
Ses02F_script01_1_M029,7,because it is .
Ses04F_impro03_F039,8,well right but you can help .
Ses02F_impro04_M018,7,i mean it s just it s really i don t know yeah it s about their opinions and it s about i don t know just getting yourself out there and 
Ses01M_script02_1_F019,4,oh augie .
Ses01M_script03_1_F016,8,oh whose they ?
Ses02M_impro06_F012,3,even if you still do she ll she ll be there .
Ses02F_script01_1_M020,4,i ll go ahead with it ?
Ses01F_script01_1_M025,7,and then we ll thrash it out with father . okay mom ? don t avoid me .
Ses03F_script03_2_M026,0,did you see much of peter burden after our divorce ?
Ses01F_impro05_M005,7,okay . great . i m really sorry that you had to do that . what s your last name ? let s start there .
Ses02M_script02_2_M000,7,so what do you think ?
Ses05M_impro07_F024,7,oh wow .
Ses04M_impro08_F025,6,really ?
Ses04M_script01_3_M019,8,i kissed you .
Ses03F_impro08_M000,0,hey you stupid dumb shit machine give me a fucking operator huh ?
Ses01M_script02_2_M038,3,no . you know what you get ? you know what you get ? you get this .
Ses01M_script01_1_F018,8,well i ve got an idea but what s the story ?
Ses03F_script01_2_M001,7,well maybe maybe he just wanted to see her .
Ses03M_impro05a_M018,0,calm down ? it s my mother s funeral tomorrow . i m the one responsible for this .
Ses02F_script03_2_F043,0,thank god i realized what you are i d never marry you again ever in my life . you re a cruel fiend and i hate you . you re a beast . you re a beast i hate you . stop it . stop it .
Ses01F_script01_1_F034,7,just give it some more thought .
Ses04M_script01_2_M012,4,what do you want me to do ? what do you want ?
Ses02F_impro05_M017,7,but unfortunately sometimes is 
Ses02M_script03_1_M033,8,as a matter of fact the real cause of that row was peter burden .
Ses01F_script03_1_M035,8,i did not hit you very hard .
Ses05M_script01_1b_M037,8,i d like to build something that s my own . and annie is in the center of that . now where do i find it ?
Ses03F_impro07_F008,2,yes me i got in . thank you very much .
Ses02F_script03_2_F040,0,this is the end . finally and forever . do you hear me ? the end .
Ses02F_impro06_M012,7,yeah exactly . he s made a big impact on a lot of people . and
Ses05M_impro05_F017,7,uh actually i don t know that that s legal . um it is the issue
Ses05M_impro01_M016,4,shh . . .i know you ve got the power to do that .
Ses05F_impro07_F032,2,living near campus and not going to school .
Ses02M_script02_2_F041,8,augie you brought refreshments .
Ses04F_impro03_F010,1,everybody s going to come up . we re going to stay in all the pretty cabins up there and um everybody s going to have you know really flowery sort of naturey stuff .
Ses04M_impro02_F020,3,when do you leave ?
Ses05M_script01_1_F006,8,what was he doing out there at that hour ? he s getting just like after larry died walking around at night . he dreams .
Ses03F_script01_1_F014,7,they do come back .
Ses05F_script03_1_M022,2,darling come here and kiss me before your body rots and worms pop in and out of your eye sockets .
Ses05M_impro08_F014,7,yeah i see that .
Ses05M_impro02_F011,8,i don t know .
Ses03M_script01_3_F027,8,okay . it wouldn t work like this ?
Ses04F_impro02_F016,4,i do have to go . and i need to know that you re here waiting for me and that you believe that i m coming back .
Ses02M_script02_1_F019,4,we didn t see them the first time either .
Ses03F_script03_2_M044,0,i wouldn t marry you again if you came back crawling to me on your hands and knees because you re vile . you re a mean evil minded little vampire and i hope to god i never set eyes on you again .
Ses04M_impro02_M030,4, breathing 
Ses01F_impro01_M007,4,i don t know . but i need an id to pass this form along . i can t just send it along without an id .
Ses05M_impro05_F021,7, laughter okay . hold on .
Ses04M_script01_2_M019,0,what have i got to hide ? what the hell is the matter with you kate ?
Ses02F_impro06_M007,7, cause you know you ve got all the times that you guys did spend together you know and that s something good that you can look back on .
Ses05M_impro07_M024,2,well i don t know . i ve got to go look for a place .
Ses02M_script01_1_M033,8,all right . all right . mom .
Ses05F_script02_2_F035,8,augie you bought refreshments .
Ses01M_script01_1_F027,4,well how do you know she s going to marry you ? maybe she feels same way your father does .
Ses04F_impro07_F010,2,do you want to buy me some mace for my you know going away present ?
Ses04M_script01_1_M009,8,you know that larry s not coming back . and i know it . why do we allow him to go on thinking that we believe with him ?
Ses05M_impro03_M027,1,of course we re gonna have kids like three at least .
Ses03F_impro02_M017,3,you can t postpone it ?
Ses04F_script01_1_F041,0,because what the hell did we work for ? this whole shooting match is just for you chris .
Ses02F_script01_2_F006,8,what s going on here joe ?
Ses03M_impro03_M032,1,yeah she is good looking .
Ses05M_script01_3_F021,3,it wouldn t work like this .
Ses02F_impro07_M004,2,wow that s . . .
Ses03M_impro04_F001,7,well have you been trying to get a job look for a job or . . . ?
Ses04F_script01_3_M033,3,they didn t die . they killed themselves for each other . i mean that exactly . a little more selfish and they d have been here today .
Ses01F_script03_1_F028,8, laughter that was the first time you hit me .
Ses01F_impro06_M006,7,mmhmm .
Ses03M_script01_3_F016,1,every day since .
Ses01F_script01_3_M010,1,am i embarrassing you ? are you see i didn t want to do it here with this yard on this porch . i wanted it to be somewhere new some place fresh for both of us .
Ses03F_impro02_F001,7,yeah ?
Ses05M_script03_1_M030,2, laughter that was quit a rouser wasn t it ?
Ses02F_script02_2_F012,4,you don t understand anything i m saying .
Ses02M_impro07_F018,1, laughter like a like a laughter no but i mean like everywhere you go people know who you are .
Ses04F_impro05_M016,4,it s part of the small it s part of the agreement when you re purchasing an airline ticket there s when you 
Ses02F_impro07_F033,2,but it ll be fine i mean . i m so excited . it s going to be so fun .
Ses05M_script03_2_M037,0,turn it off . it s driving me mad .
Ses05F_script02_1_M005,4,whose is it ?
Ses01M_script01_1_M011,4,i don t want to argue with him it s just for god s sake it s time he realized that no one believes with him any more .
Ses05M_script01_1b_F029,8,just give it some more thought .
Ses03M_impro01_M025,8,do you own the d .m .v . ?
Ses05F_impro04_M030,7,putting your best foot forward ? or you
Ses03M_script03_1_F023,8,which particular one ?
Ses03M_script01_1_M041,0,yes . i like it an hour out of the day . if i have to grub for money all day long at least at evening i want it beautiful . i want a family . i want a wife . i want some kids . i want to build something i can give myself to .
Ses03M_impro02_M013,7,we ll have internet set up we ll get web cameras and everything . my whole family s here too .
Ses02F_script01_3_M026,3,it takes some time for a guy to toss that off . cause they weren t just men .
Ses03M_script02_2_M015,4,what . . .i ve been trying to i ve been trying to figure out the point where we went wrong and i can t seem to pinpoint that moment .
Ses02F_script01_2_F014,4,believe with me joe . i can t stand all alone .
Ses01F_impro04_M029,4,you know you don t have to take out your frustration on me you know just because . . .
Ses04M_impro02_F010,4,explain the situation to them and then you can stay here .
Ses04M_impro04_F000,7,well there has to be something you haven t tried .
Ses01M_script02_1_M016,2,oh yeah i m so excited right now i m like a kid .
Ses01M_impro06_M013,3,he was sick . he got sick . he got sick but it happened really really fast you know .
Ses04F_script03_1_M018,8,no that fire will fade long with our passion .
Ses04F_impro07_M051,7,are you going to take out loans or 
Ses03F_impro06_F010,3,it s weird i think . i feel so alone you know ? what am i going to do now ? now that he s gone .
Ses04F_impro07_F011,2,there we go . perfect .
Ses04F_impro04_M014,7,yeah i understand but 
Ses04M_script02_1_M033,2,well so what did you think ?
Ses04F_script03_1_M009,7,don t say that my darling .
Ses01F_impro07_F008,8,umm . it s . . .it s uhh . . .it s critical studies . it s a really prestigious program so they say .
Ses05M_script01_1_F005,3,he cried hard ?
Ses05M_impro01_F017,4,i there s no way i d make an exception .
Ses02F_script01_1_M025,0,to hell with that .
Ses05M_impro03_M015,1,it was a lot of fun it was a lot of fun . she s great . and i m so happy .
Ses05M_script01_1b_M017,4,so it s all right then ? i should just go ahead with it ?
Ses01F_impro04_F029,0,who do you think you are ?
Ses03F_impro07_M025,7,we should uh go to little ethiopia .
Ses05M_impro07_M038,8,that helps right ? get some academic scholarships . and uh 
Ses04F_impro06_M013,3,that s right . that s right . i mean he would want us to you know celebrate the life that he that he lived and you know enjoy the rest of ours as much as we can .
Ses02F_impro07_M023,2,oh man .
Ses05F_impro04_M001,7,well of course not but what are you going to do if you move back home ? are you going to be able to find a job there ?
Ses01M_impro07_M027,8,they re nice .
Ses02M_script03_2_F017,8,watch me a minute will you ?
Ses04M_impro05_F023,4,we will definitely keep an eye out for your bag . we will try to find it . we will you know fill out the form for missing items .
Ses03F_script02_2_M017,8,it was driving past the knickerbocker liquor locker right ? you said let s get some champagne and i said time s a wasting or something like that .
Ses01M_impro07_M032,1,i m going to have a mustache . . .on the force . . .
Ses03M_impro08b_M009,7,you might have an older phone where we would use sim cards but probably not .
Ses05F_impro02_F004,3,i got a call today 
Ses01F_script01_2_F013,0,just believe with me joe . only last week a man came back in detroit missing longer than larry . believe with me . you above all have got to believe . just believe .
Ses03M_script02_2_M003,4,i m not the only one . look at all these people .
Ses05F_script03_2_M013,0,you needn t be so grand simply because you don t happen to want any at the moment .
Ses02M_script01_3_M035,3,otherwise all you have is really loot and there s blood on it . and i didn t want to take any of that . and i guess that included you .
Ses05M_script03_1_M011,2,being that sacred and wonderful thing love .
Ses03F_script01_2_F003,8,he s not going to marry her .
Ses02M_impro01_F017,4,i know sir but we have to have two forms . there is nothing i can do about it i m sorry .
Ses05F_impro02_M016,4,i don t know i don t know what i m going to do . i don t know how to 
Ses05F_impro03_M015,8,nice you love the jazz .
Ses03M_script02_1_F001,8,what flashlight ?
Ses04F_script03_1_M025,8,i don t mind what you do see . you can paint yourself green all over
Ses03F_impro07_M008,2,which one ?
Ses05F_impro06_F011,3,yeah he kind of did a lot of things but we acted together sometimes .
Ses02M_script03_1_M017,8,depends on how well we play it .
Ses01F_script01_1_M015,7,i m going to ask her to marry me .
Ses02F_impro08_F006,7,um lots of purchases but we re gonna go ahead and give that to you anyway . uh just to make sure that you re happy with your service here .
Ses02M_impro08_M010,7,it it ll work out fine .
Ses04M_impro06_M012,3,i mean it s just not fair . like i don t know . why people 
Ses03F_script01_2_F019,8,believe joe . you above all people have got to believe .
Ses01F_script02_2_F016,0,for god s sake this is not about fish .
Ses01F_script03_1_M034,1,that was a rouser wasn t it ?
Ses01M_script02_2_F039,6,yes don t be ridiculous . don t you know that ?
Ses03F_script01_3_F016,8,i was almost married two years ago .
Ses05M_impro01_M018,4,i m not leaving this line until i get my new i .d . that s as simple as it is . i m not leaving this line until i get my new i .d .
Ses02F_impro01_F007,4,it s lunch hour .
Ses04F_script01_3_F018,8,what is it chris ?
Ses03M_impro08a_M018,7,i m really sorry ma am . there s not a lot we can do for it .
Ses03M_impro07_M019,2,thank you
Ses01M_script01_1_F042,0,i don t understand you do i ?
Ses01F_script03_1_F029,1,the manager came in he found us rolling about the floor biting and scratching like panthers . laughter how utterly utterly ridiculous .
Ses02M_impro01_M010,0,it s standard ? i mean i don t work at the d .m .v . how am i supposed to know that like i stand in line i get my
Ses03M_impro06_M018,3,i was supposed to see him last summer
Ses02M_script01_1_M031,4,i can t help it i know her best . i mean lived next door to her my whole life . these years when i think of a wife i think of annie .
Ses05F_script02_2_M041,1,or not .
Ses04M_impro08_F022,1,oh my god thank you so much .
Ses03F_script01_3_M045,1,annie 
Ses04F_script01_3_M009,1,ann i love you . i love you a great deal . i love you .
Ses04F_script02_1_F014,0,what are you so excited about ? this isn t a moon landing we re talking about . it s fish . it s fish nobody even eats .
Ses01M_impro07_M003,2,yeah . well i don t well yeah i can pitch i m not like the pitcher though . i m like the pinch hitter guy i mostly just hit . but i guess i m going to have to . . . yeah and then i play shortstop too but . . . it s so ex the good news is i get to stay here .
Ses01F_impro06_F024,3,and the last time before she died i remember she couldn t really stand umm . . .
Ses03M_script02_2_F048,1,i am sorry augie .
Ses04M_script02_1_M001,2,actually i wanted to go a little farther up the coast get away from the lights and the people but i was afraid we d miss it . how you doing ?
Ses03M_script03_2_F032,0,shut up .
Ses05F_impro02_M001,8,you can say it .
Ses02M_impro06_F018,3,yes .
Ses03M_impro04_F027,8,my what i would do was just you know what about can you call harvard and see . . .don t they have connections ? don t they have like career center and you can find some stuff that s going on ?
Ses03F_impro07_M033,7,well get used to it .
Ses01F_script02_1_F004,7,that s not your flashlight .
Ses03F_impro04_M006,7,we re just pooling our funds together .
Ses05M_impro06_F005,3,yeah . i m so sorry .
Ses03F_script03_2_M013,8,oh my you can hardly call three minute liquor glasses in the evening going on and on and on .
Ses03M_impro06_F003,3,yeah .
Ses04F_script03_1_F023,2,oh charles . that was his name . charles he did wriggle so beautifully .
Ses05M_impro02_F000,8,what is it ?
Ses02F_impro07_F024,2,i mean i m gonna take a bunch of stuff and see .
Ses05M_impro01_M007,8,right .
Ses01M_impro04_F005,7,did you ever think it might be your attitude that s . . .
Ses03M_impro03_F013,8,because of chuck e . cheese ?
Ses02F_impro03_F026,1,yeah it s pretty good .
Ses02F_script01_1_F024,4,and you can go on from there if you know where to go but i don t know where to go . see i don t know . now what can i do for you ?
Ses05F_impro02_F034,3,yeah as much as i can .
Ses03M_script01_1_F003,8,well what was he doing out at four in the morning ?
Ses04M_impro07_M021,2,find out all this stuff . and and i don t know . i think i m going to try to live in a dorm .
Ses03F_script02_1_M038,2,and they all all as one turned as one and formed this line as big as the california coast and started swimming this way . swimming as if that s the only thing that matters .
Ses01M_script02_1_M014,2,you know what we should ve brought a blanket too . man our blanket our blanket . wish i had six pack too a six pack would be just the ticket right about now huh six pack .
Ses01M_script01_3_M030,3,he just put it in my pocket that s the kind of guys i had .
Ses05M_impro05_F007,7,yeah .
Ses03F_impro06_F016,3,so handsome so young so gifted .
Ses05F_script01_2_M006,8,you can t read her mind .
Ses01M_impro06_F012,7,yeah .
Ses05F_impro01_M018,4,it doesn t work that way here ma am .
Ses03F_script01_1_M009,7,being dishonest with him . that kind of thing always pays off and now it s paying off .
Ses01F_script01_3_M000,7,i know . it kind of went out of style didn t it ?
Ses03F_impro03_M015,1,no you deserve to cry . i mean tears of happiness .
Ses04M_script01_3_F012,1,every day since .
Ses04M_impro08_M012,7,what i can do for you is give you a hundred dollars right now and fill out complaint form
Ses01M_script02_1_M006,8,my flashlight . how could i forget my flashlight ? god 
Ses04M_impro08_M018,4,okay . you know what ? i just don t feel like doing this anymore . um you can have all the money back two hundred dollar right now .
Ses01M_impro07_M029,8,that kind of . . .they re okay . no i m like i m kind of like the odd man out i m like . . .
Ses03F_script02_2_M024,4,a vacation ?
Ses02M_impro07_M010,1,and everything like but
Ses02M_script01_3_F026,3, cause you mustn t feel that way . because you have a right to everything you have chris . everything you understand that ? me too .
Ses05F_impro06_F021,3,it s really bizarre you know when you know somebody really well and then . . .
Ses04M_script03_2_M017,4,no particular reason . anyhow they were very small ones .
Ses04M_script01_2_F018,0,you above all have got to believe . you .
Ses02F_impro06_M010,7, .than you know in pain and like this gradual this horrible process . i mean 
Ses03M_script02_2_F039,8,yeah . don t you know that ?
Ses01M_impro05_F002,7,what what flight did you come in on ?
Ses02M_script01_3_F014,8,well i was waiting for you . i mean till then you never wrote and when you did what did you say ? i mean you can sure be ambiguous sometimes you know ?
Ses03F_impro04_F002,3,i just i see all these other people getting commercials and work and it s like i m not getting anything .
Ses02M_impro01_F021,4,well maybe you should
Ses04M_impro08_F006,4,yes and i ve been through all of the menus pushed one and star and pound and all of that stuff and i m just trying to get through to a person who can
Ses04F_script01_3_M035,3,a sort of responsibility man for man . you understand me ?
Ses01M_impro01_F009,8,well do you have your passport ?
Ses05F_impro06_F022,3,something happens and they die and it s like 
Ses05M_script01_2_M016,0,what have i got to hide kate ? what the hell is the matter with you ?
Ses02M_script02_2_F000,8,about what ?
Ses05M_script01_1_M015,4,all right . all right mom . just listen . you know why i invited annie her don t you ?
Ses02M_impro05_M020,4,i need you to tell me because i really need to get the bag okay ?
Ses04F_script02_2_F044,1,oh augie you brought refreshments .
Ses01F_script02_2_F015,3,i feel like i m always just standing here waiting . i feel like this night is going to be the night but it never is .
Ses04F_script03_1_M011,8,what does it all mean ? that s what i asked myself in my ceaseless quest for ultimate truth . dear god what does it all mean ?
Ses05F_impro08_M009,4,yeah
Ses03M_impro08a_F025,4,you need to fix my phone . i don t care what you have to do 
Ses04F_script02_1_M024,4,yeah they do .
Ses03M_script03_1_M000,8,good god .
Ses05F_impro08_M001,4,all i want to do is put my pay for my freaking credit card and there s something wrong in my bill like i swear it says i didn t paid last month but i know i paid last month .
Ses04M_impro05_F011,8,uh no actually no i m not .
Ses05F_impro03_M007,2,and you actually said yes . i can t believe it . i never thought you would get married .
Ses03M_impro01_M003,8,what ?
Ses05F_impro08_M022,7,right .
Ses03M_script03_1_M038,8,the real cause of that rile was peter burden .
Ses01F_impro07_M017,2,yay . . .school s fun .
Ses01M_impro04_M025,7,that s it .
Ses04F_script03_2_M000,7,as a matter of fact the real cause of that row was peter burden .
Ses04M_impro05_M042,4,but never seeing me again is not going to happen until you give me the three checks .
Ses04M_script03_1_M002,5,it must be them then .
Ses04M_script01_3_M011,8,you think this is wrong don t you this yard this chair ? i want you to be ready for me . i don t want to win you away from anything .
Ses05F_script03_2_F016,8,no it s not .
Ses03M_impro07_F008,1,yeah . hopefully it won t be like high school .
Ses03F_script01_1_F032,4,you didn t ask her yet ?
Ses01F_impro03_M007,1, laughter that s really romantic .
Ses03F_impro07_M017,6,shit . that s 
Ses03M_script02_2_M001,4,about what i just said ?
Ses05F_impro04_M007,7,no it doesn t pay the bills but it would pay something . and it would help you get somewhere else .
Ses03M_impro05a_F009,7,eight pieces of luggage . okay .
Ses04F_script03_2_F015,4,just making myself fascinating for you .
Ses04F_impro08_M006,8,yeah beverley hills .
Ses03M_impro08a_F018,4,no i don t want to call back you put me on hold for like hours and hours and it s money money money money and out of my pocket out of my pocket 
Ses03M_script02_2_M005,4,i thought you wanted to see it .
Ses03M_script02_2_F024,3,rather not hope for something .
Ses05M_impro05_F009,7,did you have insurance on your flight ?
Ses01M_script01_2_F007,8,because she knows what i know that s why . she s faithful as a rock . in my darkest moments i think of her waiting and i know that i m right .
Ses01F_script01_2_M008,7,how do you know why she waited ?
Ses04M_script01_3_F027,1,what ll i do with a fortune ?
Ses05M_impro02_M030,2,you you record every second . you record every second because i want to see it all . okay ?
Ses04F_impro07_M024,8,yeah i know . that s right . yeah yeah . because i live in la .
Ses03F_script02_2_F051,3,i m sorry augie .
Ses03M_script02_2_M022,7,you want this to be like the other time right ? that s it right ?
Ses04F_script03_1_F027,8,that was the first time you ever hit me .
Ses04F_script01_1_M022,0,sometimes you have a sometimes you have a talent for ignoring things .
Ses05M_impro05_M020,4,i mean some information here would be great . some help . can you like type something in and find out ?
Ses02M_impro07_M001,8,yeah . and guess who accepted me ?
Ses01F_script02_2_M032,4,do you know what you get ? you get this .
Ses05F_script01_2_M009,4,what do you want me to do ? what do you want 
Ses05M_impro04_F001,7,really ? it s been that long ?
Ses02M_script01_3_M004,6,what ?
Ses03M_script02_1_F006,8,look i m cold .
Ses04M_script01_1_M008,8,being dishonest with him . that kind of thing always pays off and now it s paying off .
Ses03M_script01_1_M016,4,alright . alright . alright just listen .
Ses01M_script03_1_M007,8, breathing laughter 
Ses01F_script02_1_F022,8,last time you ll also remember we got our shoes wet i got sand in my panties you got a sore throat and we got into a big fight and we did not see the grunions .
Ses03F_script03_1_M028,8,i didn t hit you very hard .
Ses04M_script03_2_M053,0,shut up . shut up .
Ses05F_script01_2_F014,0,only last week another boy turned up in detroit been missing longer than larry you read it yourself .
Ses02F_script01_3_F029,1,what ll i do with a fortune ?
Ses01F_script01_3_F027,8,it wouldn t work like this .
Ses04F_script01_1_M019,4,then it s alright . i ll go ahead with it .
Ses02F_script02_2_F019,3,just dancing barefoot in the sand drinking champagne out of the bottle .
Ses05M_impro07_M028,2,not a lot . i mean i wouldn t want to live with more than three other people . so like four of us total right ?
Ses02F_script01_1_M014,8,sit down mom . i want to talk to you .
Ses04M_impro07_M002,2,yeah yeah .
