wav_file,label,transcription
Ses05M_impro07_M014,2,perfect ! oh my god . are you staying are you going to live on campus ?
Ses01F_impro05_F014,0,you re kidding me this is a joke .
Ses04F_impro05_F019,0,okay . well i want to call whoever you report to whoever your boss is because i have had enough with this airline and i am finished waiting for my fifty dollar gift certificate .
Ses01F_script01_3_F020,2,i will never forgive you . all i d done was sit around wondering if i was crazy waiting so long wondering if you were thinking about me .
Ses03M_impro05b_M022,0,who are you going to fire because of that ?
Ses01F_impro06_F020,2,it s weird . whenever i go back to town i think of her . i mean it s like . . . i mean we grew up together and she died when we were twenty one . and yeah . she had cancer she had two brain tumors .
Ses04M_impro05_F006,2,uh . okay . i first of all i m very sorry you lost your bag .
Ses04M_script02_1_F012,0,i just don t . it s stupid .
Ses02F_script03_2_M033,1,because it s late and it ll annoy the people upstairs .
Ses02F_script01_1_M031,1,these years when i think of a wife i think of annie . what do you want a diagram ?
Ses03M_impro05a_M020,0,what is the matter with you ?
Ses04F_script02_2_F009,0,for heaven s sake grow up we are not going to see the grunions .
Ses02F_impro01_M006,1,right . it s the d .m .v . .
Ses03F_impro02_F022,1,but you re so good with her . you know she knows you better than she knows me cause i m at work every day .
Ses03M_script02_2_F031,0,i want things to turn out the way that they re supposed to be .
Ses01F_impro05_F012,0,are there candid cameras ? is this that movie ? there s that show right ? airplane airline .
Ses04F_impro07_F041,2,eh we can work that part out .
Ses01M_script03_1_M010,2,with perfect poise . . .
Ses04F_impro07_M006,2,that s amazing . wow .
Ses02F_impro04_F010,1,and what would make you say that ? there doesn t seem to be any indicators that anything s going to get better .
Ses03M_script03_1_F004,2,i mean it was it s bound to come out sooner or later .
Ses03M_script01_1_M012,0,that we haven t had any hope for years now ?
Ses01M_impro06_F011,2,yeah .
Ses03M_script01_1_M042,1,now annie is in the middle of all that . where do i find it ?
Ses01F_script02_2_F021,1,dancing barefoot in the sand .
Ses05F_script03_2_M026,0,you must have a riotous time no restraint at all very enjoyable . i mean you never had much anyway .
Ses03F_impro07_M019,2,who whooooo . miss acti acting pants .
Ses04F_script02_1_M031,0,we just weren t in a good spot . this is a much better spot .
Ses04F_script03_2_M000,2,as a matter of fact the real cause of that row was peter burden .
Ses03F_impro06_F033,2,joe do you think he knew i loved him ?
Ses02M_script02_1_M037,2,out there somewhere there is this huge mass of silver fish headed this way 
Ses04F_script03_2_F008,1,oh dear . i m bored with this conversation .
Ses05M_impro07_F013,2,um i m gonna be studying at u .s .c . too .
Ses02F_script03_2_F041,0,oh yes i am .
Ses03M_script01_2_M016,0,look at you you re shaking .
Ses02M_script01_2_M011,1,but kate
Ses03F_impro08_M007,0, have to have to what ?
Ses02M_impro01_F022,1,right . so maybe you should go home now and get your paperwork and come back .
Ses04M_impro08_M018,1,okay . you know what ? i just don t feel like doing this anymore . um you can have all the money back two hundred dollar right now .
Ses01F_script02_2_M008,1,there is nothing to it we come down here the fish arrive they flop around they do their fish thing . we go ooh ah look at the fish and we go home .
Ses04M_script02_2_F025,0,no .
Ses02M_impro04_M013,1,i just got a whole skewed opinion on just how this is supposed to work out and
Ses03M_impro05b_F002,2,baltimore and this is a direct flight to lax
Ses05F_impro03_F041,2, breathing 
Ses02F_script02_2_M007,2,there s nothing to it . we come here the grunion arrive they do their little fish business we go ooh ah look at the fish . they go home . we go home .
Ses04F_impro04_F003,1,and i have gone everywhere i can think of . i have given resumes . i have done interviews . i ve tried to pull in favors . i ve asked everybody i know for help . i don t know what else to do .
Ses01F_script02_1_M026,2,this is a big night for these little guys . it s like life s last orgy .
Ses05M_script01_3_F007,2,well from her perspective i mean why else would i come here ?
Ses01M_script01_1_F032,0,do you know what that ll do to you to your father do you know ? i don t .
Ses04M_script03_2_M036,0,i m not in the least drunk .
Ses01F_impro02_F018,2,and your mother is close by .
Ses05M_script03_1_F005,2,oh it sent shivers up my spine .
Ses01M_impro05_M006,0,i ve been sitting here for four hours .
Ses03M_script02_2_M026,1,what ? do you want me to breathe in your ear ?
Ses03F_impro08_F014,2,and we will probably send you a calling card . i m very sorry . you re just going to have to be patient sir .
Ses03M_script03_2_F030,0,you ve always had a weak head .
Ses02F_script02_2_F000,2,about what ?
Ses01M_impro06_F023,2,mmhmm .
Ses05M_impro04_M006,1,but i don t know . god what am i going to do ? should i go back to school ? i can t i can t afford to go back to school .
Ses03M_script01_1_M008,1,being dishonest with him . that kind of thing always pays off and now it s paying off .
Ses05F_impro07_M027,2,uh huh it will be awesome .
Ses04F_script03_2_M005,0,you let him kiss you . you said you did .
Ses02M_script03_1_M010,2,meaning that sacred and beautiful thing love ?
Ses04M_impro03_M025,2,and it s going to the you know i told her that i just i want the color brown to be as an integral in the wedding . and um maybe some greens and blues .
Ses04M_impro03_M019,2,it s big and shiny . i don t know . it s silver and 
Ses04F_impro08_F007,1,did you try to take them back and get your order fixed sir ?
Ses04M_impro01_F000,2,okay . what s the problem ?
Ses02M_script02_1_M016,2,you think they can hear us talk or feel the vibrations in the sand when we move around ?
Ses01M_script01_1_F039,0,well you don t want to think like that .
Ses01M_script01_2_M008,1,okay look it s a beautiful day . why are we arguing ?
Ses05F_script01_3_M029,2,i know that that s not a big thing but it s just the kind of guys i had . they didn t die . they they killed themselves for each other .
Ses01M_script03_2_M025,0,did you see much of peter burden after our divorce ?
Ses01M_script02_1_M028,0,people in kansas would have to get plane tickets and make hotel reservations to see this . it s only forty minutes away it s just too good to pass up .
Ses03M_impro05b_M023,0,wow . this has never happened before . i ve not lost 
Ses05F_impro04_M009,2,wait you can move up . there s management programs in mcdonalds and things like that .
Ses02M_script01_1_M039,0,yes i like it and hour a day . if i m going to grub for money all day long at least in the evening i want it beautiful .
Ses02F_impro07_F031,2,well that ll take a while . garbage 
Ses05M_script03_2_M034,0,well there are people downstairs i suppose .
Ses04M_impro02_F021,0,a week . you re giving me a week to be okay with this .
Ses03M_script01_3_M045,2,annie i m going to make a fortune for you .
Ses01F_script03_2_F038,0,this is the end . do you hear me ? finally and forever .
Ses05F_impro08_M031,2,you too thank you so much have a wonderful day .
Ses04F_script03_1_M006,2,what shall we do if they suddenly walk in on us ?
Ses05F_impro04_F036,1,not tall enough not pretty enough not you know how this place is .
Ses01F_impro04_F030,0,you are so high and mighty . i just 
Ses05F_script03_2_F028,1,ugh .
Ses05F_impro02_M015,0,it doesn t make any sense . it s stupid . i told you you shouldn t go in the army .
Ses01F_impro07_M009,2,mmhmm . mmhmm . yay . so what major ? what are you doing ?
Ses02M_script02_1_M014,2,oh a six pack that s should ve brought a a six pack be just the ticket right now . how could i forget 
Ses04F_impro04_F008,0,yeah but you weren t unemployed for three years trying to find any job . i mean at this point i m going to go drive a cab or you know work at the gas station or something . i don t even i don t know what to do anymore .
Ses04F_script02_1_M038,2,they don t know what drives them . they don t give it a name or ask question . they just turn as one and start the swim that brings them here to this place
Ses01M_script03_2_M040,0,you . . .you re an evil minded self centered little wench and i never want to see you again .
Ses02F_script01_2_F009,1,she knows what i know that s why . she s faithful as a rock . in my worst moments i think of her waiting and i know again that i m right .
Ses01F_script03_2_M036,0,oh . that s very amusing indeed .
Ses04F_script01_1_M043,1,i know . just you help me stay here .
Ses01M_impro04_M023,0,i m like a sponge i m like soaked up with all this information for like three years i m just dying for a job to like put it in to .
Ses04F_impro08_M024,0,attached to it and you don t send it to me i m going to get very upset .
Ses03F_script01_2_F016,0,look at it . because why when she came here and she slept in his room the memorial broke into pieces . look at it look at it joe .
Ses01F_script01_1_M035,1,i ve been a good son for too long a good sucker .
Ses04F_impro04_F021,1,yeah i i make my
Ses05M_impro07_M044,2,because you re doing something you love . that s the kind of busy you want . i want to be able to do that for the rest of my life . be that kind of busy .
Ses03M_script01_2_M003,1,hey don t look at me like that . i don t know anymore than you .
Ses03M_impro05b_M021,0,are you kidding me ?
Ses05M_impro04_M026,1,because that would just really be a topper for me .
Ses05M_impro04_M005,1,but i mean i don t want to keep those jobs . i don t want those jobs .it s not what i want to do .
Ses02F_impro08_M002,1,i know i m sorry . it s it s just that it s been a little frustrating because 
Ses04F_impro04_F006,0,what ? who says that ? bananas don t grow overnight .
Ses04F_impro08_M001,2,um i basically um i i ordered some food
Ses01F_impro06_F011,2,and i you know i mean i said i was sorry and i brought it back to her kind of and i like put it on the ground and she was like no it s fine . she was like i would rather have her back honestly .
Ses04F_impro02_F022,0,that s how you want to leave it ?
Ses05M_impro06_M007,2,he just did everything . he was literally literally the most talented guy i have ever met in my entire life .
Ses04M_impro02_F011,1,and what happens if at the end of that year they ask you to stay longer ? are you just going to agree ? are you just going to absentmindedly brainwashedly do whatever it is they tell you to do ?
Ses02M_script02_2_F030,1,i m sure this is standing on the beach this is waiting this is fighting .
Ses02M_impro07_M015,2,you re half the reason i m going . laughter 
Ses03F_script03_1_M004,2,we re all right aren t we darling ? whatever happens .
Ses04F_script03_2_M045,0,you re a mean evil minded little tempered witch . i hope to god i never set eyes on you again as long as i live . whore .
Ses02F_script01_1_F024,1,and you can go on from there if you know where to go but i don t know where to go . see i don t know . now what can i do for you ?
Ses05F_impro03_M066,2,that s what girls like right ?
Ses04M_impro02_M018,1,what else can we do ? i we don t have a choice in this . do you understand ? you can t come with me and i can t stay here . that s all there is to it .
Ses02F_script03_2_F013,0,don t be so stupid .
Ses05M_impro01_M016,1,shh . . .i know you ve got the power to do that .
Ses01F_script01_1_F042,0,just don t think like that .
Ses02M_script01_2_F002,0,nobody comes seven hundred miles just to see .
Ses02F_script01_1_F011,1,what do you want to do argue with him ?
Ses05F_impro05_F017,1,does this happen often ? do they you just lose baggage and you just offer people money for it ?
Ses04M_impro02_M021,1,i mean i don t want to i don t want to leave . i want to stay here with you .
Ses01F_script03_2_M001,2,however i believe the real cause of that row was peter burden .
Ses03M_script03_2_M045,0,shut up . shut up . i would i would never marry you again if you came crawling back to me on your hands and knees because you re an evil minded little vampire and i hope to god i never see you again .
Ses01M_impro01_F011,0,what do you expect me to do ?
Ses05M_impro04_F022,2,not not selling pot right ?
Ses02F_script03_2_M043,0,you re not .
Ses05M_script01_1_F012,1,how are you gonna prove it ? can you prove it ?
Ses05M_impro08_F004,1,is not it it it will work again for like a week and then it goes out again .
Ses04F_impro01_F001,1,well i filled out all the forms and i ve given them to everyone and they keep sending me to someone else .
Ses01F_script01_3_M026,2,well i lost them .
Ses03F_impro01_M008,1,well you didn t fill this paper at work out right and it s going to take another fifteen minutes to do it and look at how long the line we got here so just 
Ses04M_impro02_M009,1,and this is what i do . this is i mean this is my life . and i know that you re part of my life too and i mean it s only it s just going to be a year . i ll be back .
Ses01F_script03_1_M001,2,i wonder .
Ses05F_script03_1_F031,2,oh ridiculous . utterly ridiculous
Ses01M_script02_1_M021,1,what are you kidding ? we just got here . we don t want to turn around and go home now . what s the point coming all the way down here ?
Ses05F_impro01_M007,1,i don t have those 
Ses03M_script02_2_F027,1,no .
Ses03F_script03_2_M040,0,very amusing indeed .
Ses03F_script01_1_M004,2,no i uh i figured the best thing to do was to leave him alone .
Ses01M_script02_1_F005,0,you keep saying my flashlight like somehow it s just yours . how s that supposed to make me feel ?
Ses01M_script02_2_F011,0,i just we just have different ideas of what this evening is supposed to look like .
Ses03M_impro05b_M020,0,you misplace a lot of eight pieces of luggage .
Ses03F_script01_3_M038,2,and i came back here and it was incredible . there was no meaning in that here . the whole thing to them was a bus accident .
Ses04M_impro02_M031,1,look i 
Ses01F_impro05_F023,0,because i probably know him .
Ses03M_script02_2_F016,0,no we won t . i mean god this isn t about the fish augie .
Ses05F_impro01_M008,1,i don t have those forms ma am . i can t help you . that s why you need to go to line two a .
Ses05M_impro03_F010,2,oh .
Ses04F_script01_1_F022,0,i ignore what i got to ignore . the girl is larry s girl .
Ses05F_impro08_M001,1,all i want to do is put my pay for my freaking credit card and there s something wrong in my bill like i swear it says i didn t paid last month but i know i paid last month .
Ses01M_impro04_M012,1,yeah .
Ses01M_impro05_F024,2,we ve actually . . .
Ses04M_script03_2_F023,0,oh be quiet .
Ses03F_script01_1_M021,0,see then it s not just my business . god you have
Ses01F_script01_1_M041,1,i know that . then just help me stay here .
Ses04F_impro04_F030,0,what s my problem ? what s my problem ? i don t have a job .
Ses01M_impro07_F021,2,do they have a is it a co ed softball team ? i mean . . . really ? you know i didn t even know that they have that .
Ses05M_script03_2_M023,0,they snap .
Ses04F_script01_1_F028,1,the trouble is you don t see enough women . you never did .
Ses04M_script03_2_M047,0,turn it off .
Ses03F_script02_2_M013,1,i ve been turning this thing over in my head trying to figure out when the point was when we took a turn for the worse and i can t seem to pinpoint it .
Ses05F_script02_1_F004,1,i mean you keep saying my flashlight as if it s somehow just yours . how s that suppose to make me feel ?
Ses04F_script01_1_F040,0,alright but don t think that way
Ses01M_impro06_M022,2,he was a really really good guy .
Ses04M_script03_2_M035,0,no restraint at all very enjoyable . you never had much anyhow .
Ses02M_script02_2_F009,1,twice is every time we ve tried that s ever .
Ses04F_impro05_F001,1,yeah . yeah i did .
Ses01F_script01_1_F027,1,why does it have to be annie ?
Ses04F_script02_2_M021,2,that s it right ? you want this to be like the other time right . that s it .
Ses04F_impro02_M015,1,i want you to leave . i want you to leave the service .
Ses05F_impro02_M033,2,yeah . i guess . i don t know what they re going to say .
Ses02F_impro04_F000,1,i m every lead that i get ends up just being a dead end . you know what i mean . people are sick of me calling 
Ses04F_script01_2_M013,1,calm yourself .
Ses04F_impro02_F014,1,well i can t very well do it today . i still have to leave tomorrow .
Ses04F_script01_1_F023,0,from father s point of view he s not dead and you have no right to take his girl .
Ses04F_script02_2_M008,1,why not ?
Ses04M_script02_1_F017,0,yes .
Ses01F_impro01_M007,1,i don t know . but i need an id to pass this form along . i can t just send it along without an id .
Ses05M_script03_2_M036,0,i do i shall do no such thing .
Ses05F_script03_1_M007,2,with the most perfect poise .
Ses03F_impro05_F016,0,give me i m going to talk to your supervisor . give me your supervisor . i want to talk to your supervisor right now .
Ses02M_script02_2_F046,2,hmm .
Ses01F_impro02_F014,2,maybe you can send it to me like stream it yeah ?
Ses02F_script03_2_F022,1,i don t care do you understand ? i don t care . i don t care if they bark or roll about like hoops .
Ses01F_script03_2_M011,2,no particular reason . anyhow they are very small ones .
Ses04F_script02_1_F007,0,it s after eleven let s go home .
Ses01M_script03_2_F011,0,i don t see why you want any you already had two glasses .
Ses05M_script03_2_M042,0,oh you re not going like this .
Ses02F_script01_2_M017,0,look at you . look at you shaking .
Ses02F_script02_1_F016,1,i m just not .
Ses01M_script03_2_F030,0,not very funny darling . why don t you have some more brandy ?
Ses03M_impro04_M011,1,i don t want to do engineering though . it s so . . .i had the internship what last summer 
Ses03F_script01_2_F021,2,i can t help it .
Ses03M_impro02_M023,1,and we ll have that happy life .
Ses03M_script02_1_M035,2,you know this is great isn t it ? you know i wouldn t trade this for anything .
Ses04F_script01_1_M042,1,then you help me stay here .
Ses04M_script02_2_M006,0,well what s bugging you ?
Ses05F_script02_1_F018,1,we didn t see them the first time either .
Ses01F_script03_2_M027,0,that s very interesting amanda . how about a child of four ? or a child of six ? or a child of nine ? we can get a good little conversation going on about this you know intemperate tots .
Ses04F_script03_2_F036,0,go away go away . i hate you .
Ses01M_impro05_M028,0,i know what you guys do when you re not working you re union people you just sit around on your ass .
Ses02F_impro04_F015,1,you have to i mean if you re hired by somebody then you re not a professional you re an amateur and that means that you re not good enough .
Ses04M_impro02_F013,1,well unagree . tell them that you can t leave right now . i can t do this by myself . i can t do this without you .
Ses04F_impro04_F012,1,well don t you understand that this is 
Ses04F_script01_2_F018,1,just last week a man showed up in detroit missing longer than larry . you read it yourself .
Ses01M_impro04_M022,1, breathing 
Ses01F_script02_2_F010,0,twice is every time we have tried that s ever .
Ses03M_impro05a_M006,0,you don t know where we re at ?
Ses02M_impro07_M021,2,right i know like you it won t hurt i mean national champions last year wow you know
Ses05F_impro03_F005,2,just a couple days ago .
Ses05M_impro08_F028,2,okay . thanks .
Ses01F_impro07_M005,2,this is so i am so happy that you re going to stay . you re not going to . . .we should totally throw a party .
Ses04M_script02_1_F021,1,about what ?
Ses03M_impro06_M012,2,his girlfriend got killed too .
Ses04F_script01_1_M028,0,and then we ll thrash it out with dad right mom . don t avoid me .
Ses01M_script03_2_M038,0,amanda listen . listen .
Ses04F_impro07_M077,2,well do you think you re going to live on campus or off campus your first year ?
Ses03M_impro08a_F035,1,what are you what are you a police officer now ? you know like i m done i m over it . goodbye and i hope that you lose your job .
Ses02F_impro01_M014,1,well the weekends are not as busy . maybe you can uh come and try to get here early 
Ses02F_script01_1_M013,0,for god sakes it s been three years . nobody comes back after three years . it s insane .
Ses04M_impro05_M044,0,yeah . if you were really sorry you d give me the three checks .
Ses01M_impro02_F007,1,that s not fair .
Ses04F_script02_2_F011,0,twice is every time we ve tried that s ever .
Ses02F_impro05_M016,2,right that that gets taken care of that gets taken care of . we get we do you know we investigate those and just make sure that um they re not doing their own thing with them so uh
Ses01M_script03_2_F037,0,stop it . no . go away .
Ses03M_impro04_F015,2,well i m moving up . i mean it could be . . .
Ses01M_impro01_M002,1,and i have this form of id here so . . .
Ses02M_script02_2_M005,1,carla can i ask you something ? don t take this wrong but are you having your period ?
Ses05F_script03_2_F023,0,mind your own business .
Ses05M_script01_1b_M022,0,what to hell with that !
Ses01F_script01_2_M001,2,well maybe . . .maybe he just wanted to see her .
Ses02M_script02_2_F042,2,well i guess we don t need glasses .
Ses04M_impro01_F018,0,so go get in the other line or leave . or i will have you escorted out by security .
Ses03M_impro04_M001,1,i ve been looking for like eight months .
Ses05M_script01_1_F022,0,from your father s point of view he s not dead and she s still his girl . now you can go on from there if you know where to go chris but i don t know . so what can i do for you ?
Ses03M_script03_2_M025,1,they snap .
Ses01F_script02_2_F030,1,this ? what is this ? this is nothing . this isn t even anything .
Ses01M_impro02_M000,2,hey joy come in here .
Ses05F_script03_2_F040,0,oh marry you again ? i must have been insane . what was i thinking ? i mean you re completely outrageous .
Ses01M_script01_1_F017,0,why ?
Ses02M_script02_1_F008,1,there is no point in coming down here .
Ses05M_script03_2_M008,0,well that s a nice point of view i must say .
Ses03F_script02_2_F031,0,no .
Ses05F_script02_2_M023,1,what ? what you want a divorce ?
Ses04F_script01_3_M004,0,what ?
Ses01M_script02_2_M049,2,look what we got here .
Ses02F_script03_2_F037,0,stop it . go away . i hate you .
Ses02F_script01_2_F013,0,but why did that happen the very night she came here ? she sleeps in his room and his memorial breaks to pieces . just look . look at it .
Ses02F_script03_2_F038,0,listen ? listen indeed . i am sick and tired of listening to you damn sadistic bully .
Ses03M_script02_2_M000,2,so what do you think ?
Ses04F_impro05_F008,0,no . no . i heard i heard what you said .
Ses02M_impro01_F024,1,i m sorry sir it s not my choice .
Ses02M_impro04_M004,1,i go out all the places i can every place that ll give an interview you know .
Ses05M_script01_3_M020,2,no nothing like that .
Ses04F_impro05_M014,1,ma am in flying with northwest airlines you agreed to
Ses05M_impro01_F011,1,you can waist as much as you want
Ses04F_impro01_M003,1,ma am i cannot help you . you need to fill out a new form and you need to get in the back of the line .
Ses02M_script03_2_M039,0,turn it off .
Ses05F_script03_2_M042,0,you are a vile tempered loose living wicked little beast and i never want to set eyes on you again .
Ses01M_impro06_M026,2,for like eight years .
Ses05F_script03_2_F020,0,they sting .
Ses03F_script01_3_M032,2,it takes a little while to toss that off . because they weren t just men .
Ses03M_impro03_F012,2,she actually asked if it was real ? i would ve probably asked the same thing considering you were in chuck e . cheese .
Ses04M_impro04_M018,1,that s cause you always tell me to do the wrong thing . and i thought this time it was i was gonna be right by going with the opposite thing . so it s your fault because
Ses01M_impro05_F018,2, arriving any time soon .
Ses05M_script01_1_M013,0,for gods sake ! three years ! nobody comes back after three years . that s insane !
Ses01F_impro04_M027,2,yes . one less car at a time .
Ses05M_script02_1_M017,2,honey it s a natural phenomenon . i mean this kind of thing only happens once a year . it s a great opportunity .
Ses02M_script01_1_F019,1,i m just saying
Ses04M_script01_3_M031,2,a kind of responsibility . man for man . you understand me ? and then i went home and it was incredible .
Ses04M_impro01_M010,1,look it s been it s been two hours . can you please just make this easier on me and just go and get the form ? it s not it s really not
Ses02M_impro01_M003,2,um no i got my driver s license though .
Ses03M_impro08a_F030,1,a law firm . thank you very much .
Ses01F_impro05_M029,2,well then maybe you can just call him and he can give you more money . but right now all i can do 
Ses02M_impro02_M003,1,it s it s dangerous anywhere honey . i mean this is this i m just going to go and we ll get it over with 
Ses04F_script01_1_F029,0,i don t see why it has to be annie .
Ses01F_impro05_F005,1,nash .
Ses05M_script02_2_M002,1,it certainly is not . it s slightly exaggerated scientific fact .
Ses02M_impro03_M026,2,i know .
Ses01F_script01_3_F003,2,i m not sorry no . but i m . . .i can t stay .
Ses02M_script03_2_M022,1,oh nonsense they have a little bag of venom behind their fangs and they snap .
Ses04M_impro08_M019,2,yeah . that s fine . i just that s fine . yeah i mean it doesn t make any difference to me . i mean it s not like it s going to cost my job or anything .
Ses04F_impro05_F014,0,you have to make amends for what you did for losing my bag and all of my stuff . fifty dollars is unacceptable .
Ses02M_impro06_F006,2,totally .
Ses04M_script03_2_F045,0,stop .
Ses03F_script02_2_M045,2,or not .
Ses04M_script03_2_F014,0,no thanks .
Ses02M_impro05_F029,1,there s other people waiting 
Ses05M_script03_2_M041,0,you are a vile tempered wicked living evil little beast . and i hope i never set eyes on you ever again .
Ses05M_script03_2_F017,0,no it isn t .
Ses05M_impro03_F004,2,okay good . i i assumed .
Ses04F_impro01_M011,0,you re going to have to go back again .
Ses02F_impro05_M006,2,right . uh we realize you know that that it s a bad situation but i m sorry there s nothing that we can really do .
Ses03M_script02_2_M031,0, . . .and you know ? baby the jokes on us . because you know what you get ? do you know what you get carla ? you get this .
Ses03M_impro03_M031,2,she just graduated from high school and she s planning to apply for colleges and stuff .she s so great . she has so much life and energy and stuff .
Ses01M_impro07_F015,2,i don t know . commuting from what malibu that would be ridiculous .
Ses04F_impro04_F004,1,okay but i ve been trying for three years . three years and i haven t gotten a bite much less actually gotten hired and i am smart enough . thank you very much .
Ses01M_impro01_M028,1,just try and help me .
Ses03F_script02_2_F033,1,i want things to turn out the way that they re supposed to be .
Ses05F_impro04_M004,2,nothing s impossible .
Ses01F_impro01_M002,1,who told you to get in this line ?
Ses04M_script03_2_F029,0,yes i did quite a lot .
Ses02F_script02_2_M008,1,why not ?
Ses05M_impro04_M015,1,but maybe they don t want to hire me because they know me . i don t know what s wrong with me is there something wrong with me ?
Ses04F_script01_1_M013,0,for god s sake three years . nobody comes back after three years . it s insane .
Ses04F_impro08_F020,1,i will go ahead and i will take i will take
Ses04F_script01_2_M014,1,calm yourself .
Ses04F_impro01_M005,0,i ve got a life too ma am
Ses02M_script01_2_F011,1,because if he s not coming back i ll kill myself . and laugh laugh at me but
Ses02M_script03_2_F018,1,oh no it isn t .
Ses01M_script01_1_F011,0,what do you mean a mistake ?
Ses02M_impro07_M020,2,yeah . right . a cult . i m looking forward to being in the cult .
Ses03M_script02_2_F017,1,look do you remember the first time we came here ?
Ses01F_impro05_M032,2,badge number ? uh no . you can just take my employee number i guess .
Ses01M_script02_2_M010,1,is not supposed to like anything . we come down here we look at the fish they arrive we go woo ah fish .
Ses05F_impro03_M031,2,and now you re getting married .
Ses02F_script02_2_M035,2,i know me neither .
Ses04M_impro02_M014,1,i m not going to stay more than a year . i ve agreed to a year
Ses02F_impro04_M015,2,that obviously that s not true though . i mean you ve done this before . you ve done all the work like this before you know and and you ve gotten people saying oh you re so good and like you know 
Ses03F_script02_1_M009,2,we should have brought our flashlight . i can t believe we forgot to bring it .
Ses01M_script02_1_F022,0,last year you ll also remember we got our shoes got wet i got sand in my panties you got a sore throat we got into a big fight and we did not see the grunions .
Ses03M_impro05a_M028,0,sir . sir . sir . sir
Ses04F_script01_2_F020,1,just don t stop believing .
Ses02M_impro07_M013,2,i m looking forward to it .
Ses01M_script01_1_F003,2,what was he doing here at four in the morning ?
Ses03M_impro08a_F015,0,i would like to talk to your supervisor . obviously you re incompetent and don t understand what i m asking .
Ses03F_impro02_M024,2,it doesn t look very good .
Ses04F_script01_2_F006,0,no line .
Ses05F_impro05_F009,1,yes sir i know what my bag looks like .
Ses02M_script03_2_F014,0,what ?
Ses03F_impro08_M019,1,fine it s been a day . okay ?
Ses02F_script02_2_M017,2,okay so i m putting on my jacket putting out the animals getting the car out of the garage 
Ses03F_impro02_M011,1,oh
Ses03F_script02_1_M041,2,they don t ask it a question . they just they just they don t know what drives them . they just turn as one and start the swim that brings them to here
Ses03M_impro05b_M007,1,okay . i m leaving la tomorrow for san diego driving there . so i m going to leave without all my lost property ? that s what you want me to do ? um
Ses01F_script02_1_F006,0,you keep saying my flashlight like it s just yours .
Ses04F_impro04_M018,2,are you i mean do you like get dressed up and everything when you go to the job interview ?
Ses01F_script03_2_F014,0,what ?
Ses01F_script03_1_F005,2, laughter that sent shivers up my spine .
Ses05M_script01_1_M034,0,i ll get out . i ll go get married and live someplace else . i don t know maybe new york .
Ses05F_impro08_M011,1,like i paid right through your own company before my due date but it s still and it even shows my payment there and then it charged me the late fee afterwards .
Ses05F_impro05_M013,1,well obviously that wasn t me so i m going to have to ask you the same questions they asked you just so we can get to the same point .
Ses05F_impro05_F004,2,right .
Ses03M_impro05b_M014,0,okay so you can put me in holiday inn for twenty dollar a night ?
Ses04M_script03_2_M013,0,that s a nice point of view i must say .
Ses02M_script01_1_M038,0,the business ? the business doesn t inspire me .
Ses01M_script01_2_F004,0,what is going on here joe ?
Ses01M_script03_2_F029,0,shut up .
Ses03F_impro08_F029,2,okay ? thank you for calling . goodbye .
Ses01F_script03_2_M039,0,you re not .
Ses03M_script02_2_M018,1,and then i m putting the animals out in the yard i m pulling the car out of the garage putting my jacket on .
Ses02M_impro07_F026,2,yay
Ses03F_impro02_F014,1,maybe we can still do that
Ses02M_script03_2_M041,0,very amusing indeed .
Ses01M_impro05_F023,2,yes .
Ses01M_script01_1_F015,0,to you it is to me it is . but to your father ? you can talk yourself til you re blue in the face but there s was no grave and there is no body . so where are you ?
Ses05F_impro03_F042,2,i know . i can t believe it .
Ses01F_script01_1_M043,1,no . you don t . i m a pretty tough guy .
Ses04M_script03_2_M014,0,so am i bored stiff .
Ses05F_impro05_M048,2,right .
Ses03M_impro02_M035,1,what am i going to do ?
Ses05M_script02_2_M034,2,actually now that you mention it no . i don t .
Ses05M_script03_2_M044,0,oh ! marry you again ? i wouldn t marry you again if you came crawling to me on bended knee .
Ses05M_script01_1b_M036,0,yeah i d like one hour a day . if i have to grub for money all day long i d like to go home to something beautiful . i d like a family . i d like some kids .
Ses04M_script03_2_M046,0,turn it off . it s driving me mad .
Ses04F_script03_2_F005,0,what of it ?
Ses03M_script02_1_F018,1,you also could remember that i got sand in my panties we got in an argument over nothing you got a sore throat and we didn t even get to see the grunions .
Ses03F_script02_2_M038,2,actually now that you mention it no i don t .
Ses05M_impro04_M033,1,it s that simple .
Ses02M_impro04_M010,1,yea it says i m stupid enough to be trying this long and not move on somewhere else .
Ses03M_impro08a_F020,0,this is ridiculous .well what are we supposed to do ? we starve then because i can t use my phone cause
Ses02F_impro01_F013,1,and i can tell you where i was born and what time and by who and what day .
Ses03F_script01_2_F015,0,don t don t laugh at me don t laugh at me .
Ses04F_impro07_M070,2,i dork .
Ses05F_script01_1_M013,0,for god s sake mom three years . nobody comes back after three years ! it s insane !
Ses02M_script01_3_F003,2,no not sorry . but um . but i m not gonna stay .
Ses05M_impro07_F003,2,oh i m so glad .
Ses05M_impro04_F013,2,maybe garbage .
Ses01M_impro02_M025,2,i love you .
Ses02F_impro03_F030,2,oh thank you . laughter 
Ses02M_script02_2_F012,1,you don t understand anything i m saying .
Ses01M_script02_2_F014,0,twice is every year we ve tried that s ever .
Ses05F_script03_2_M005,0,you let him kiss you . you said you did .
Ses01M_script01_3_M014,2,why didn t you ?
Ses01M_script03_2_M028,0,i am not in the least bit drunk .
